uid,product_id,brand,experiment_name,quantity,amount,total_amount
5V4bWEtBpWanJ7j3BCQ9Gf,10765,Bens Original,Control,1,2.6,15.0
1n5ZJ8CEsIjxhN8dJVHCtr,10743,Pataks,Experiment 1,3,7.2,28.65
1n5ZJ8CEsIjxhN8dJVHCtr,10788,Sharwoods,Experiment 1,1,2.0,28.65
1n5ZJ8CEsIjxhN8dJVHCtr,10787,Sharwoods,Experiment 1,2,4.0,28.65
1n5ZJ8CEsIjxhN8dJVHCtr,10766,Pataks,Experiment 1,1,1.85,28.65
1n5ZJ8CEsIjxhN8dJVHCtr,10762,Pataks,Experiment 1,3,9.75,28.65
1n5ZJ8CEsIjxhN8dJVHCtr,10772,The Spice Tailor,Experiment 1,1,3.85,28.65
42Y0jqoMlEfeSpkY80bnND,10743,Pataks,Experiment 1,1,2.4,2.4
6zB6Dw0sx0WdZrMN9j8DxY,10767,Sharwoods,Experiment 2,1,2.5,7.8
6zB6Dw0sx0WdZrMN9j8DxY,10740,Sharwoods,Experiment 2,1,2.5,7.8
6zB6Dw0sx0WdZrMN9j8DxY,10792,Sharwoods,Experiment 2,1,2.8,7.8
5B2OI6BaXBg6iBu66UA32T,10740,Sharwoods,Experiment 2,1,2.5,5.1
5B2OI6BaXBg6iBu66UA32T,10765,Bens Original,Experiment 2,1,2.6,5.1
1w03kHs14dJeqcgX9hYCKt,10777,Sharwoods,Experiment 1,1,2.5,8.0
1w03kHs14dJeqcgX9hYCKt,10770,Sharwoods,Experiment 1,1,2.5,8.0
1w03kHs14dJeqcgX9hYCKt,10764,Pataks,Experiment 1,1,3.0,8.0
2ysCn4yi8z0gyZwyAh4OMH,10773,The Spice Tailor,Control,1,3.85,6.35
2ysCn4yi8z0gyZwyAh4OMH,10767,Sharwoods,Control,1,2.5,6.35
1ciU2KHL336TYUXGw8GWf5,10763,Pataks,Experiment 2,1,2.4,4.8
1ciU2KHL336TYUXGw8GWf5,10756,Pataks,Experiment 2,1,2.4,4.8
1Ygfu4GUCz8p1DbOnEEV0r,10753,Loyd Grossman,Experiment 1,1,3.0,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10749,The Spice Tailor,Experiment 1,1,3.85,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10778,Pataks,Experiment 1,2,3.7,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10751,Sharwoods,Experiment 1,1,2.5,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10768,The Spice Tailor,Experiment 1,2,7.7,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10760,Pataks,Experiment 1,1,1.85,25.4
1Ygfu4GUCz8p1DbOnEEV0r,10781,Sharwoods,Experiment 1,1,2.8,25.4
0JsiYkPQY4decMyBwCXqHy,10759,Sharwoods,Experiment 2,1,2.5,7.6
0JsiYkPQY4decMyBwCXqHy,10746,Pataks,Experiment 2,1,3.25,7.6
0JsiYkPQY4decMyBwCXqHy,10778,Pataks,Experiment 2,1,1.85,7.6
14ZB8ga9bsAQHRFD6g1dXk,10739,Sharwoods,Experiment 2,1,2.5,2.5
5VTExn4NTUEz1MDhOA2gHI,10792,Sharwoods,Experiment 2,1,2.8,8.65
5VTExn4NTUEz1MDhOA2gHI,10762,Pataks,Experiment 2,1,3.25,8.65
5VTExn4NTUEz1MDhOA2gHI,10765,Bens Original,Experiment 2,1,2.6,8.65
5UE1ICllA6iD993kQIrs0b,10756,Pataks,Control,1,2.4,6.25
5UE1ICllA6iD993kQIrs0b,10779,The Spice Tailor,Control,1,3.85,6.25
2NZBsPcCWDvT7Ladf794H2,10758,Pataks,Experiment 1,2,6.5,9.1
2NZBsPcCWDvT7Ladf794H2,10765,Bens Original,Experiment 1,1,2.6,9.1
1Z9zezSM5jK6kGtMWhWOGg,10774,Pataks,Control,1,3.25,3.25
7GA1bYuq7CUCR5rtaNrJhv,10780,Loyd Grossman,Experiment 2,1,3.0,3.0
7yQNkewGKDrisr2KuKUbKY,10745,Sharwoods,Experiment 2,1,2.5,21.45
7yQNkewGKDrisr2KuKUbKY,10779,The Spice Tailor,Experiment 2,1,3.85,21.45
7yQNkewGKDrisr2KuKUbKY,10773,The Spice Tailor,Experiment 2,1,3.85,21.45
7yQNkewGKDrisr2KuKUbKY,10790,Sharwoods,Experiment 2,1,2.8,21.45
7yQNkewGKDrisr2KuKUbKY,10784,Sharwoods,Experiment 2,1,2.8,21.45
7yQNkewGKDrisr2KuKUbKY,10752,Pataks,Experiment 2,1,2.4,21.45
7yQNkewGKDrisr2KuKUbKY,10774,Pataks,Experiment 2,1,3.25,21.45
1YAHolWOtKet4dCEHUVYHn,10772,The Spice Tailor,Experiment 1,1,3.85,13.45
1YAHolWOtKet4dCEHUVYHn,10746,Pataks,Experiment 1,1,3.25,13.45
1YAHolWOtKet4dCEHUVYHn,10770,Sharwoods,Experiment 1,1,2.5,13.45
1YAHolWOtKet4dCEHUVYHn,10749,The Spice Tailor,Experiment 1,1,3.85,13.45
3fm00bkBvnhlzLqWwZHM4S,10765,Bens Original,Control,1,2.6,7.5
3fm00bkBvnhlzLqWwZHM4S,10750,Pataks,Control,1,2.4,7.5
3fm00bkBvnhlzLqWwZHM4S,10767,Sharwoods,Control,1,2.5,7.5
2pmKAWjAEzZWBqzVx0hD03,10755,Pataks,Experiment 1,1,3.25,5.75
2pmKAWjAEzZWBqzVx0hD03,10770,Sharwoods,Experiment 1,1,2.5,5.75
3qM62zuL6jk1qdGRrRll9C,10774,Pataks,Experiment 2,1,3.25,9.05
3qM62zuL6jk1qdGRrRll9C,10792,Sharwoods,Experiment 2,1,2.8,9.05
3qM62zuL6jk1qdGRrRll9C,10764,Pataks,Experiment 2,1,3.0,9.05
7k2Ly0KDx0V5o6ejcVijse,10742,Pataks,Experiment 1,1,2.4,4.8
7k2Ly0KDx0V5o6ejcVijse,10752,Pataks,Experiment 1,1,2.4,4.8
1X1l3tFadNaDUylRX3AjYe,10749,The Spice Tailor,Control,1,3.85,12.15
1X1l3tFadNaDUylRX3AjYe,10776,Sharwoods,Control,1,2.5,12.15
1X1l3tFadNaDUylRX3AjYe,10783,Sharwoods,Control,1,2.8,12.15
1X1l3tFadNaDUylRX3AjYe,10780,Loyd Grossman,Control,1,3.0,12.15
3UNqGnPFWnXca35x6z2XqM,10736,Pataks,Experiment 1,1,2.4,13.85
3UNqGnPFWnXca35x6z2XqM,10759,Sharwoods,Experiment 1,1,2.5,13.85
3UNqGnPFWnXca35x6z2XqM,10747,The Spice Tailor,Experiment 1,1,3.85,13.85
3UNqGnPFWnXca35x6z2XqM,10746,Pataks,Experiment 1,1,3.25,13.85
3UNqGnPFWnXca35x6z2XqM,10760,Pataks,Experiment 1,1,1.85,13.85
4Bqu1wSw3yNLJK1zuwLEW8,10745,Sharwoods,Control,1,2.5,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10771,Loyd Grossman,Control,1,3.0,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10742,Pataks,Control,1,2.4,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10768,The Spice Tailor,Control,1,3.85,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10748,The Spice Tailor,Control,1,3.85,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10743,Pataks,Control,1,2.4,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10744,Sharwoods,Control,1,2.5,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10765,Bens Original,Control,1,2.6,26.95
4Bqu1wSw3yNLJK1zuwLEW8,10747,The Spice Tailor,Control,1,3.85,26.95
0IFwwzcdI1i2OsaUdd11Ir,10786,Sharwoods,Experiment 1,2,4.0,4.0
0tPIBmvrliVeLeUMNGnNGg,10747,The Spice Tailor,Experiment 2,1,3.85,3.85
2LwTUMLh767fLAQjGYQnIw,10771,Loyd Grossman,Control,1,3.0,11.4
2LwTUMLh767fLAQjGYQnIw,10753,Loyd Grossman,Control,1,3.0,11.4
2LwTUMLh767fLAQjGYQnIw,10765,Bens Original,Control,1,2.6,11.4
2LwTUMLh767fLAQjGYQnIw,10782,Sharwoods,Control,1,2.8,11.4
5WuPKEhWjdDyo5KGVMfGhe,10758,Pataks,Experiment 2,1,3.25,9.0
5WuPKEhWjdDyo5KGVMfGhe,10740,Sharwoods,Experiment 2,1,2.5,9.0
5WuPKEhWjdDyo5KGVMfGhe,10746,Pataks,Experiment 2,1,3.25,9.0
0Mc9X9Ca1GTB7ZWDdBGUjc,10779,The Spice Tailor,Control,2,7.7,13.1
0Mc9X9Ca1GTB7ZWDdBGUjc,10780,Loyd Grossman,Control,1,3.0,13.1
0Mc9X9Ca1GTB7ZWDdBGUjc,10736,Pataks,Control,1,2.4,13.1
2ojQFRoP9i55Z9c2FsQwjJ,10736,Pataks,Experiment 1,1,2.4,2.4
5H6Qxriig1T1SeQQGGPRoI,10779,The Spice Tailor,Control,2,7.7,16.25
5H6Qxriig1T1SeQQGGPRoI,10762,Pataks,Control,1,3.25,16.25
5H6Qxriig1T1SeQQGGPRoI,10761,Sharwoods,Control,1,2.5,16.25
5H6Qxriig1T1SeQQGGPRoI,10784,Sharwoods,Control,1,2.8,16.25
5rNWqZk2WldQ9hZIpvfBA4,10777,Sharwoods,Control,1,2.5,5.0
5rNWqZk2WldQ9hZIpvfBA4,10776,Sharwoods,Control,1,2.5,5.0
4gN71c5SfOA1dIkRiZbylQ,10771,Loyd Grossman,Experiment 2,2,6.0,12.0
4gN71c5SfOA1dIkRiZbylQ,10780,Loyd Grossman,Experiment 2,2,6.0,12.0
1PRhdq2ZVeDu5upvkpcjjs,10764,Pataks,Control,1,3.0,3.0
5ztG0XJa2hDRMHXw9L1uED,10756,Pataks,Control,1,2.4,13.75
5ztG0XJa2hDRMHXw9L1uED,10767,Sharwoods,Control,1,2.5,13.75
5ztG0XJa2hDRMHXw9L1uED,10779,The Spice Tailor,Control,1,3.85,13.75
5ztG0XJa2hDRMHXw9L1uED,10740,Sharwoods,Control,2,5.0,13.75
67Es3DymAPdUXW7SWFJQAv,10745,Sharwoods,Experiment 1,2,5.0,5.0
3DZwCUV6kUC3pOK3gv0OjE,10738,Pataks,Experiment 2,2,4.8,21.1
3DZwCUV6kUC3pOK3gv0OjE,10770,Sharwoods,Experiment 2,1,2.5,21.1
3DZwCUV6kUC3pOK3gv0OjE,10736,Pataks,Experiment 2,2,4.8,21.1
3DZwCUV6kUC3pOK3gv0OjE,10739,Sharwoods,Experiment 2,1,2.5,21.1
3DZwCUV6kUC3pOK3gv0OjE,10778,Pataks,Experiment 2,1,1.85,21.1
3DZwCUV6kUC3pOK3gv0OjE,10760,Pataks,Experiment 2,1,1.85,21.1
3DZwCUV6kUC3pOK3gv0OjE,10790,Sharwoods,Experiment 2,1,2.8,21.1
1gStFXUJDXcswRI3dQ2U9e,10736,Pataks,Control,1,2.4,4.9
1gStFXUJDXcswRI3dQ2U9e,10739,Sharwoods,Control,1,2.5,4.9
1XZeecutbqszJLLcLX95Ey,10748,The Spice Tailor,Control,2,7.7,18.85
1XZeecutbqszJLLcLX95Ey,10756,Pataks,Control,1,2.4,18.85
1XZeecutbqszJLLcLX95Ey,10761,Sharwoods,Control,1,2.5,18.85
1XZeecutbqszJLLcLX95Ey,10755,Pataks,Control,1,3.25,18.85
1XZeecutbqszJLLcLX95Ey,10764,Pataks,Control,1,3.0,18.85
2QapWB90h5PKNqdtIHrE7A,10751,Sharwoods,Control,1,2.5,2.5
3XsB5ryCN2xd9IYO5ucubp,10745,Sharwoods,Experiment 2,1,2.5,16.95
3XsB5ryCN2xd9IYO5ucubp,10736,Pataks,Experiment 2,1,2.4,16.95
3XsB5ryCN2xd9IYO5ucubp,10766,Pataks,Experiment 2,1,1.85,16.95
3XsB5ryCN2xd9IYO5ucubp,10763,Pataks,Experiment 2,1,2.4,16.95
3XsB5ryCN2xd9IYO5ucubp,10783,Sharwoods,Experiment 2,1,2.8,16.95
3XsB5ryCN2xd9IYO5ucubp,10759,Sharwoods,Experiment 2,1,2.5,16.95
3XsB5ryCN2xd9IYO5ucubp,10740,Sharwoods,Experiment 2,1,2.5,16.95
5lgrIQKr0aPO4sIJabRmJh,10757,Pataks,Experiment 2,1,2.4,9.5
5lgrIQKr0aPO4sIJabRmJh,10773,The Spice Tailor,Experiment 2,1,3.85,9.5
5lgrIQKr0aPO4sIJabRmJh,10746,Pataks,Experiment 2,1,3.25,9.5
0BIDwJmHeTz1Dw3ClVl5nL,10771,Loyd Grossman,Experiment 1,1,3.0,8.6
0BIDwJmHeTz1Dw3ClVl5nL,10765,Bens Original,Experiment 1,1,2.6,8.6
0BIDwJmHeTz1Dw3ClVl5nL,10753,Loyd Grossman,Experiment 1,1,3.0,8.6
6C88vjJDZUIcyWDnFKhqee,10738,Pataks,Experiment 2,2,4.8,4.8
1IzmcUk3UTq9jbhyzor9lC,10749,The Spice Tailor,Control,1,3.85,15.4
1IzmcUk3UTq9jbhyzor9lC,10748,The Spice Tailor,Control,1,3.85,15.4
1IzmcUk3UTq9jbhyzor9lC,10779,The Spice Tailor,Control,1,3.85,15.4
1IzmcUk3UTq9jbhyzor9lC,10747,The Spice Tailor,Control,1,3.85,15.4
2NGtmQvtdhZzDOTpWD8dfo,10747,The Spice Tailor,Experiment 1,1,3.85,7.7
2NGtmQvtdhZzDOTpWD8dfo,10769,The Spice Tailor,Experiment 1,1,3.85,7.7
46OGbBceAwgHjwImrYzOU2,10747,The Spice Tailor,Experiment 2,1,3.85,25.15
46OGbBceAwgHjwImrYzOU2,10768,The Spice Tailor,Experiment 2,1,3.85,25.15
46OGbBceAwgHjwImrYzOU2,10744,Sharwoods,Experiment 2,1,2.5,25.15
46OGbBceAwgHjwImrYzOU2,10766,Pataks,Experiment 2,1,1.85,25.15
46OGbBceAwgHjwImrYzOU2,10784,Sharwoods,Experiment 2,1,2.8,25.15
46OGbBceAwgHjwImrYzOU2,10742,Pataks,Experiment 2,1,2.4,25.15
46OGbBceAwgHjwImrYzOU2,10771,Loyd Grossman,Experiment 2,1,3.0,25.15
46OGbBceAwgHjwImrYzOU2,10745,Sharwoods,Experiment 2,1,2.5,25.15
46OGbBceAwgHjwImrYzOU2,10743,Pataks,Experiment 2,1,2.4,25.15
5CAQcvC6D2G85X4Z4HeNwZ,10782,Sharwoods,Experiment 1,1,2.8,8.0
5CAQcvC6D2G85X4Z4HeNwZ,10784,Sharwoods,Experiment 1,1,2.8,8.0
5CAQcvC6D2G85X4Z4HeNwZ,10752,Pataks,Experiment 1,1,2.4,8.0
1Y1huzPpSz4jj0KgdeYbZ3,10781,Sharwoods,Experiment 1,1,2.8,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10745,Sharwoods,Experiment 1,1,2.5,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10769,The Spice Tailor,Experiment 1,1,3.85,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10786,Sharwoods,Experiment 1,1,2.0,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10744,Sharwoods,Experiment 1,1,2.5,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10784,Sharwoods,Experiment 1,1,2.8,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10762,Pataks,Experiment 1,1,3.25,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10758,Pataks,Experiment 1,1,3.25,25.95
1Y1huzPpSz4jj0KgdeYbZ3,10753,Loyd Grossman,Experiment 1,1,3.0,25.95
5WbPHek6xwOVA7zRwb4cVh,10770,Sharwoods,Experiment 1,1,2.5,2.5
2PS3yIknmTlzK0dsWVLnkm,10767,Sharwoods,Control,1,2.5,25.65
2PS3yIknmTlzK0dsWVLnkm,10768,The Spice Tailor,Control,3,11.55,25.65
2PS3yIknmTlzK0dsWVLnkm,10784,Sharwoods,Control,2,5.6,25.65
2PS3yIknmTlzK0dsWVLnkm,10771,Loyd Grossman,Control,2,6.0,25.65
3UZBJytxVXIZlIISd98Kmf,10745,Sharwoods,Experiment 2,1,2.5,11.35
3UZBJytxVXIZlIISd98Kmf,10770,Sharwoods,Experiment 2,2,5.0,11.35
3UZBJytxVXIZlIISd98Kmf,10768,The Spice Tailor,Experiment 2,1,3.85,11.35
5iIrQHDTGQcvTALL3XMFiD,10758,Pataks,Control,2,6.5,16.05
5iIrQHDTGQcvTALL3XMFiD,10754,The Spice Tailor,Control,1,3.85,16.05
5iIrQHDTGQcvTALL3XMFiD,10778,Pataks,Control,1,1.85,16.05
5iIrQHDTGQcvTALL3XMFiD,10773,The Spice Tailor,Control,1,3.85,16.05
56L3Gcp0DEU3wHqnwSpZSK,10749,The Spice Tailor,Experiment 2,1,3.85,7.7
56L3Gcp0DEU3wHqnwSpZSK,10769,The Spice Tailor,Experiment 2,1,3.85,7.7
48I9PjJAl6gmHi0F33ODRS,10736,Pataks,Experiment 1,1,2.4,4.8
48I9PjJAl6gmHi0F33ODRS,10756,Pataks,Experiment 1,1,2.4,4.8
3QtpKjIPznXVxTNqgHZ3ee,10752,Pataks,Experiment 1,1,2.4,4.9
3QtpKjIPznXVxTNqgHZ3ee,10751,Sharwoods,Experiment 1,1,2.5,4.9
3Das8xIklHVeF8bXILAukz,10781,Sharwoods,Experiment 2,1,2.8,63.15
3Das8xIklHVeF8bXILAukz,10770,Sharwoods,Experiment 2,7,17.5,63.15
3Das8xIklHVeF8bXILAukz,10760,Pataks,Experiment 2,6,11.1,63.15
3Das8xIklHVeF8bXILAukz,10764,Pataks,Experiment 2,5,15.0,63.15
3Das8xIklHVeF8bXILAukz,10745,Sharwoods,Experiment 2,3,7.5,63.15
3Das8xIklHVeF8bXILAukz,10765,Bens Original,Experiment 2,1,2.6,63.15
3Das8xIklHVeF8bXILAukz,10793,Sharwoods,Experiment 2,1,2.8,63.15
3Das8xIklHVeF8bXILAukz,10769,The Spice Tailor,Experiment 2,1,3.85,63.15
2vfTlpoDdmCdPQpU1VAzER,10743,Pataks,Experiment 2,1,2.4,5.0
2vfTlpoDdmCdPQpU1VAzER,10765,Bens Original,Experiment 2,1,2.6,5.0
56rZDvniXVHdal6CeVTQRc,10763,Pataks,Experiment 1,1,2.4,21.35
56rZDvniXVHdal6CeVTQRc,10776,Sharwoods,Experiment 1,1,2.5,21.35
56rZDvniXVHdal6CeVTQRc,10748,The Spice Tailor,Experiment 1,1,3.85,21.35
56rZDvniXVHdal6CeVTQRc,10738,Pataks,Experiment 1,1,2.4,21.35
56rZDvniXVHdal6CeVTQRc,10772,The Spice Tailor,Experiment 1,1,3.85,21.35
56rZDvniXVHdal6CeVTQRc,10739,Sharwoods,Experiment 1,1,2.5,21.35
56rZDvniXVHdal6CeVTQRc,10779,The Spice Tailor,Experiment 1,1,3.85,21.35
3cnzWWnim0M0eopJyUtyw5,10762,Pataks,Control,1,3.25,5.1
3cnzWWnim0M0eopJyUtyw5,10766,Pataks,Control,1,1.85,5.1
4qofbiIPHO1cGdauSBkx7W,10783,Sharwoods,Control,1,2.8,2.8
5YgALkrIZ9ZEd5Q7Fk6vhV,10760,Pataks,Experiment 1,1,1.85,8.85
5YgALkrIZ9ZEd5Q7Fk6vhV,10767,Sharwoods,Experiment 1,1,2.5,8.85
5YgALkrIZ9ZEd5Q7Fk6vhV,10787,Sharwoods,Experiment 1,1,2.0,8.85
5YgALkrIZ9ZEd5Q7Fk6vhV,10759,Sharwoods,Experiment 1,1,2.5,8.85
0Jci6Q2VG8Sl4CZosBZUD7,10783,Sharwoods,Experiment 1,1,2.8,9.8
0Jci6Q2VG8Sl4CZosBZUD7,10764,Pataks,Experiment 1,1,3.0,9.8
0Jci6Q2VG8Sl4CZosBZUD7,10788,Sharwoods,Experiment 1,1,2.0,9.8
0Jci6Q2VG8Sl4CZosBZUD7,10789,Sharwoods,Experiment 1,1,2.0,9.8
5C2kjIPIXvL6NSObmaby6a,10743,Pataks,Experiment 1,1,2.4,2.4
2jnt7V80b1R1V9GBPJVnQF,10744,Sharwoods,Experiment 2,1,2.5,2.5
2jFWEAogEzffMvy5PU1RcH,10779,The Spice Tailor,Experiment 1,1,3.85,8.85
2jFWEAogEzffMvy5PU1RcH,10739,Sharwoods,Experiment 1,1,2.5,8.85
2jFWEAogEzffMvy5PU1RcH,10744,Sharwoods,Experiment 1,1,2.5,8.85
0L7fuvwpUFxsVfZms11vAx,10791,Sharwoods,Experiment 2,1,2.8,8.1
0L7fuvwpUFxsVfZms11vAx,10783,Sharwoods,Experiment 2,1,2.8,8.1
0L7fuvwpUFxsVfZms11vAx,10777,Sharwoods,Experiment 2,1,2.5,8.1
1dx1KRRONuvQzDtbNBEKgl,10736,Pataks,Control,1,2.4,9.6
1dx1KRRONuvQzDtbNBEKgl,10752,Pataks,Control,1,2.4,9.6
1dx1KRRONuvQzDtbNBEKgl,10757,Pataks,Control,2,4.8,9.6
4sGOtlpd2BVRdtk9pd9JB1,10752,Pataks,Control,1,2.4,9.55
4sGOtlpd2BVRdtk9pd9JB1,10770,Sharwoods,Control,1,2.5,9.55
4sGOtlpd2BVRdtk9pd9JB1,10781,Sharwoods,Control,1,2.8,9.55
4sGOtlpd2BVRdtk9pd9JB1,10766,Pataks,Control,1,1.85,9.55
1MfBMJmY3NeZfqHFJHPfN4,10776,Sharwoods,Control,1,2.5,8.75
1MfBMJmY3NeZfqHFJHPfN4,10763,Pataks,Control,1,2.4,8.75
1MfBMJmY3NeZfqHFJHPfN4,10779,The Spice Tailor,Control,1,3.85,8.75
0KBUUeEXqQfMHuPBmBfBhO,10747,The Spice Tailor,Control,3,15.4,50.05
0KBUUeEXqQfMHuPBmBfBhO,10773,The Spice Tailor,Control,1,7.7,50.05
0KBUUeEXqQfMHuPBmBfBhO,10769,The Spice Tailor,Control,1,3.85,50.05
0KBUUeEXqQfMHuPBmBfBhO,10768,The Spice Tailor,Control,1,3.85,50.05
0KBUUeEXqQfMHuPBmBfBhO,10749,The Spice Tailor,Control,1,7.7,50.05
0KBUUeEXqQfMHuPBmBfBhO,10748,The Spice Tailor,Control,1,7.7,50.05
0KBUUeEXqQfMHuPBmBfBhO,10779,The Spice Tailor,Control,1,3.85,50.05
2XmB4eJRpIV1fbOD4e98Vn,10755,Pataks,Control,1,3.25,6.05
2XmB4eJRpIV1fbOD4e98Vn,10784,Sharwoods,Control,1,2.8,6.05
2DruxDHFcKpor0fjK5caA0,10738,Pataks,Control,1,2.4,10.0
2DruxDHFcKpor0fjK5caA0,10761,Sharwoods,Control,2,5.0,10.0
2DruxDHFcKpor0fjK5caA0,10765,Bens Original,Control,1,2.6,10.0
0wTWbXR2Rq5Ek754HwUR7T,10762,Pataks,Experiment 2,1,3.25,8.55
0wTWbXR2Rq5Ek754HwUR7T,10781,Sharwoods,Experiment 2,1,2.8,8.55
0wTWbXR2Rq5Ek754HwUR7T,10744,Sharwoods,Experiment 2,1,2.5,8.55
6LyASdiU162MsIHpp9aJjY,10763,Pataks,Experiment 2,1,2.4,4.25
6LyASdiU162MsIHpp9aJjY,10760,Pataks,Experiment 2,1,1.85,4.25
5JLXA1EznUIulFaGAVL6N0,10762,Pataks,Experiment 2,1,3.25,3.25
6nZmgAqFWB1U4Vte3UNh7n,10759,Sharwoods,Experiment 1,3,7.5,22.05
6nZmgAqFWB1U4Vte3UNh7n,10770,Sharwoods,Experiment 1,1,2.5,22.05
6nZmgAqFWB1U4Vte3UNh7n,10757,Pataks,Experiment 1,1,2.4,22.05
6nZmgAqFWB1U4Vte3UNh7n,10766,Pataks,Experiment 1,1,1.85,22.05
6nZmgAqFWB1U4Vte3UNh7n,10753,Loyd Grossman,Experiment 1,1,3.0,22.05
6nZmgAqFWB1U4Vte3UNh7n,10743,Pataks,Experiment 1,2,4.8,22.05
2Yf2ICXjZUiOQhNw2dhhbv,10745,Sharwoods,Experiment 1,1,2.5,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10781,Sharwoods,Experiment 1,1,2.8,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10746,Pataks,Experiment 1,1,3.25,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10773,The Spice Tailor,Experiment 1,1,3.85,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10763,Pataks,Experiment 1,1,2.4,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10740,Sharwoods,Experiment 1,1,2.5,19.15
2Yf2ICXjZUiOQhNw2dhhbv,10778,Pataks,Experiment 1,1,1.85,19.15
4NVcYSix2mtrJ9lfgcKwlD,10776,Sharwoods,Experiment 2,1,2.5,2.5
4owpjmQL7MV6dopVLmfCnz,10760,Pataks,Experiment 1,1,1.85,1.85
6cUQ8Md6Yh5UfBkrzNmXLA,10777,Sharwoods,Control,1,5.0,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10772,The Spice Tailor,Control,2,11.55,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10753,Loyd Grossman,Control,2,6.0,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10746,Pataks,Control,1,3.25,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10773,The Spice Tailor,Control,1,3.85,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10783,Sharwoods,Control,1,5.6,38.25
6cUQ8Md6Yh5UfBkrzNmXLA,10771,Loyd Grossman,Control,1,3.0,38.25
7vEaoBDvwxLGpfEQtZ3dUX,10752,Pataks,Experiment 2,1,2.4,10.1
7vEaoBDvwxLGpfEQtZ3dUX,10736,Pataks,Experiment 2,1,2.4,10.1
7vEaoBDvwxLGpfEQtZ3dUX,10790,Sharwoods,Experiment 2,1,2.8,10.1
7vEaoBDvwxLGpfEQtZ3dUX,10761,Sharwoods,Experiment 2,1,2.5,10.1
10BxrKQJkibHiJKzvsv1ma,10748,The Spice Tailor,Experiment 1,1,3.85,6.65
10BxrKQJkibHiJKzvsv1ma,10781,Sharwoods,Experiment 1,1,2.8,6.65
76hjgLPSJQFMrtJzUMP8vd,10765,Bens Original,Experiment 2,1,2.6,7.9
76hjgLPSJQFMrtJzUMP8vd,10781,Sharwoods,Experiment 2,1,2.8,7.9
76hjgLPSJQFMrtJzUMP8vd,10759,Sharwoods,Experiment 2,1,2.5,7.9
2p8MV9ELYSPnXJtU7YxUX4,10739,Sharwoods,Experiment 1,1,2.5,7.7
2p8MV9ELYSPnXJtU7YxUX4,10742,Pataks,Experiment 1,1,2.4,7.7
2p8MV9ELYSPnXJtU7YxUX4,10784,Sharwoods,Experiment 1,1,2.8,7.7
4dRIjp1UVcLV3a7XqIWDMI,10780,Loyd Grossman,Experiment 1,1,3.0,15.95
4dRIjp1UVcLV3a7XqIWDMI,10762,Pataks,Experiment 1,1,3.25,15.95
4dRIjp1UVcLV3a7XqIWDMI,10788,Sharwoods,Experiment 1,1,2.0,15.95
4dRIjp1UVcLV3a7XqIWDMI,10773,The Spice Tailor,Experiment 1,1,3.85,15.95
4dRIjp1UVcLV3a7XqIWDMI,10748,The Spice Tailor,Experiment 1,1,3.85,15.95
68JD3YWOHZ4mLQGhTHoP5i,10757,Pataks,Control,1,2.4,12.6
68JD3YWOHZ4mLQGhTHoP5i,10779,The Spice Tailor,Control,1,3.85,12.6
68JD3YWOHZ4mLQGhTHoP5i,10759,Sharwoods,Control,1,2.5,12.6
68JD3YWOHZ4mLQGhTHoP5i,10769,The Spice Tailor,Control,1,3.85,12.6
3MpNxnNVVQb7w3VwndmtA4,10763,Pataks,Experiment 2,1,2.4,14.7
3MpNxnNVVQb7w3VwndmtA4,10777,Sharwoods,Experiment 2,1,2.5,14.7
3MpNxnNVVQb7w3VwndmtA4,10744,Sharwoods,Experiment 2,1,2.5,14.7
3MpNxnNVVQb7w3VwndmtA4,10759,Sharwoods,Experiment 2,1,2.5,14.7
3MpNxnNVVQb7w3VwndmtA4,10736,Pataks,Experiment 2,1,2.4,14.7
