uid,page_type,action,product_id,brand,experiment_name,quantity
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,add_to_cart,10751,Sharwoods,Experiment 1,1
042NFAFx3OM66ZVQVxSVT1,experiment,hover_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,leave,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,view,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_in,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,negative,reached,-,-,Experiment 1,-
042NFAFx3OM66ZVQVxSVT1,experiment,scroll_out,-,-,Experiment 1,-
04AuPE4ctNVr2hziYlvIit,experiment,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,add_to_cart,10742,Pataks,Control,1
04AuPE4ctNVr2hziYlvIit,experiment,hover_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,leave,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,hover_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,add_to_cart,10742,Pataks,Control,3
04AuPE4ctNVr2hziYlvIit,experiment,leave,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,scroll_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,hover_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,add_to_cart,10748,The Spice Tailor,Control,2
04AuPE4ctNVr2hziYlvIit,experiment,leave,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,hover_in,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,add_to_cart,10776,Sharwoods,Control,2
04AuPE4ctNVr2hziYlvIit,experiment,leave,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,leave,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,cart,view,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,experiment,hover_out,-,-,Control,-
04AuPE4ctNVr2hziYlvIit,checkout,reached,-,-,Control,-
04BddzV2wB50xcMxoSorY7,experiment,view,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,add_to_cart,10766,Pataks,Experiment 2,1
04BddzV2wB50xcMxoSorY7,experiment,leave,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,view,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,hover_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,add_to_cart,10766,Pataks,Experiment 2,2
04BddzV2wB50xcMxoSorY7,experiment,hover_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,leave,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,view,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,add_to_cart,10778,Pataks,Experiment 2,1
04BddzV2wB50xcMxoSorY7,experiment,hover_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,leave,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,view,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_out,-,-,Experiment 2,-
04BddzV2wB50xcMxoSorY7,experiment,scroll_in,-,-,Experiment 2,-
